note_path,note_name,note_hash,note_size,modified_time,stages,output_paths,statuses,processed_dates
/Users/jose/Documents/Obsidian/Evermd/TYPSA-PREVIOUS/Viaje Montenegro.md,Viaje Montenegro.md,2f38572a45cdd715d7e51ced134939d4,255,1747835334.8665402,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/TYPSA-PREVIOUS/Viaje Montenegro.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/TYPSA-PREVIOUS/Web 1and1.md,Web 1and1.md,a610478d62ff3836288ac81d69acbc21,233,1747835336.4635353,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/TYPSA-PREVIOUS/Web 1and1.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/TYPSA-PREVIOUS/Web Solvere Imagenes Slider.md,Web Solvere Imagenes Slider.md,19f4ac0dd03e91de0b41125099c4624f,231,1747835334.7041435,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/TYPSA-PREVIOUS/Web Solvere Imagenes Slider.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/TYPSA-PREVIOUS/Week in Review Chinese PPPs The boom that wasn’t.md,Week in Review Chinese PPPs The boom that wasn’t.md,5248b5133b62290d9a7cb92f14c02ebb,13534,1747835334.8572638,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Week in Review Chinese PPPs The boom that wasn’t.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/TYPSA-PREVIOUS/Week in Review Super-size infra - FUNDS in 2016.md,Week in Review Super-size infra - FUNDS in 2016.md,236a94c2bea46a63a916b3d9ba827569,13530,1747835335.2074997,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Week in Review Super-size infra - FUNDS in 2016.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/TYPSA-PREVIOUS/Why your pension savings belong in a power plant.md,Why your pension savings belong in a power plant.md,94593ec79f3b599da19759e14611c661,5057,1747835334.7181482,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Why your pension savings belong in a power plant.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/TYPSA-PREVIOUS/Will Your Business be GDPR Ready.md,Will Your Business be GDPR Ready.md,9b8768f227e9c4c9ac555c1a81089bf4,15251,1747835334.2815187,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/TYPSA-PREVIOUS/Will Your Business be GDPR Ready.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/TYPSA-PREVIOUS/bez - Las grandes empresas aprovechan el débil Estado de derecho para ganar sin riesgo.md,bez - Las grandes empresas aprovechan el débil Estado de derecho para ganar sin riesgo.md,c53af6c6c31c474470ea97f81cf32004,19943,1747835336.5040853,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/bez - Las grandes empresas aprovechan el débil Estado de derecho para ganar sin riesgo.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/TYPSA-PREVIOUS/¡Agárrate! En algo más de un mes podríamos empezar a pagar por usar todas las autopistas y autovías - Autonocion.com.md,¡Agárrate! En algo más de un mes podríamos empezar a pagar por usar todas las autopistas y autovías - Autonocion.com.md,72d3abac5d4d377a63f72b2d261d38e5,4575,1747835334.9269326,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/¡Agárrate! En algo más de un mes podríamos empezar a pagar por usar todas las autopistas y autovías - Autonocion.com.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/TYPSA-PREVIOUS/¿Por qué el modelo de Abertis triunfa en Francia y fracasa en España.md,¿Por qué el modelo de Abertis triunfa en Francia y fracasa en España.md,a3888521d22d08a8ebb757ad686cfdd4,15147,1747835336.7213402,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/¿Por qué el modelo de Abertis triunfa en Francia y fracasa en España.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/URUGUAY/Bankable Infrastructure Project Who Decides the Bankability.md,Bankable Infrastructure Project Who Decides the Bankability.md,8f546ac64852b52d32f69471898ee776,18355,1747835314.2513297,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Bankable Infrastructure Project Who Decides the Bankability.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/URUGUAY/Call con Hill LatAm - José Rafael Amarante.md,Call con Hill LatAm - José Rafael Amarante.md,7f6be3f6e8d00fc53beb9f927a1709c6,634,1747835314.1871002,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Call con Hill LatAm - José Rafael Amarante.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/URUGUAY/Call con M3 y Mario Camacho.md,Call con M3 y Mario Camacho.md,a5e39b44f39022691efe48204cdac2c8,1028,1747835314.2800274,triaged,/Users/jose/Documents/Obsidian/Ever-curated/triage/Call con M3 y Mario Camacho.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/URUGUAY/Call con Mercedes preparación oferta.md,Call con Mercedes preparación oferta.md,4a194b035b235de595e744b6bc1dec4a,1078,1747835314.3512707,triaged,/Users/jose/Documents/Obsidian/Ever-curated/triage/Call con Mercedes preparación oferta.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/URUGUAY/Correos 'entregará' paquetes de ventas 'online' en los aparcamientos.md,Correos 'entregará' paquetes de ventas 'online' en los aparcamientos.md,eae463c135d691ea650b6a61d7e38b4e,10727,1747835314.2039306,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Correos 'entregará' paquetes de ventas 'online' en los aparcamientos.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/URUGUAY/Empark - Conf Call Hastings JP Morgan.md,Empark - Conf Call Hastings JP Morgan.md,0abcd6f9afe4149ca465e3d89aad8ddb,3321,1747835314.289409,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Empark - Conf Call Hastings JP Morgan.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/URUGUAY/Harvard says on US Infrastructure Investment.md,Harvard says on US Infrastructure Investment.md,193b9e80b936f2318c5f8cb0719d4302,6413,1747835314.1803665,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Harvard says on US Infrastructure Investment.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/URUGUAY/Indonesia defends bank crackdown after JPMorgan spat.md,Indonesia defends bank crackdown after JPMorgan spat.md,d67c55217a93b75a5368e7881f25a18a,18164,1747835314.2270763,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Indonesia defends bank crackdown after JPMorgan spat.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/URUGUAY/Indonesia pride of place.md,Indonesia pride of place.md,26b345ed26493bf09edf05503d71d207,24352,1747835314.274536,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Indonesia pride of place.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/URUGUAY/JPMorgan in row with Indonesia over sovereign debt rating.md,JPMorgan in row with Indonesia over sovereign debt rating.md,3d573083f3a1cb89e379dc0fe6e760be,27107,1747835314.3134875,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/JPMorgan in row with Indonesia over sovereign debt rating.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/URUGUAY/LEGISLACIÓN PPP URUGUAY.md,LEGISLACIÓN PPP URUGUAY.md,de03a12cd631a369bfaab4bddbeaf9dc,381,1747835314.3451667,triaged,/Users/jose/Documents/Obsidian/Ever-curated/triage/LEGISLACIÓN PPP URUGUAY.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/URUGUAY/Pioneering Britain has a rethink on privatisation.md,Pioneering Britain has a rethink on privatisation.md,e154fa561dd49e3490e633d89ea79cbc,15884,1747835314.1651628,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Pioneering Britain has a rethink on privatisation.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/URUGUAY/States Wire Up Roads as Cars Get Smarter - WSJ.md,States Wire Up Roads as Cars Get Smarter - WSJ.md,62c04023f669f9f9c108b92e0f97e1d6,44094,1747835314.3381546,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/URUGUAY/States Wire Up Roads as Cars Get Smarter - WSJ.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/2013 article - Drop in Traffic Takes Toll on Investors in Private Roads.md,2013 article - Drop in Traffic Takes Toll on Investors in Private Roads.md,c5d53f03e49868a9cf44af63841fbb98,36785,1747835348.3631845,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/WINDS OF CHANGE/2013 article - Drop in Traffic Takes Toll on Investors in Private Roads.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/AUG-2016 Legal Framework Solar Indonesia.md,AUG-2016 Legal Framework Solar Indonesia.md,431f77acc3e0a2dc108bcb17d9f8ca70,533,1747835348.2135837,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/AUG-2016 Legal Framework Solar Indonesia.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Abertis da por perdidos los 300 millones invertidos en las radiales en quiebra  CapitalMadrid.md,Abertis da por perdidos los 300 millones invertidos en las radiales en quiebra  CapitalMadrid.md,341a8fa81009a988d1d825872132b7a5,17082,1747835348.072829,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Abertis da por perdidos los 300 millones invertidos en las radiales en quiebra  CapitalMadrid.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Abertis entra en el mercado indio con la compra de dos autopistas  Economía  EL PAÍS.md,Abertis entra en el mercado indio con la compra de dos autopistas  Economía  EL PAÍS.md,4028b6f4e4621feef29e43d5392cfd15,34963,1747835348.6007693,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Abertis entra en el mercado indio con la compra de dos autopistas  Economía  EL PAÍS.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Abertis quiere mantenerse al margen del conflicto de las radiales.md,Abertis quiere mantenerse al margen del conflicto de las radiales.md,63e16184cbd76c8cd798d88915f70e9f,57442,1747835347.6201606,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Abertis quiere mantenerse al margen del conflicto de las radiales.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/BKPM INVESTMENT ESTABLISHMENT PROCEDURES.md,BKPM INVESTMENT ESTABLISHMENT PROCEDURES.md,84965b731235faa1f47fcd6603931aee,4150,1747835347.5152366,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/WINDS OF CHANGE/BKPM INVESTMENT ESTABLISHMENT PROCEDURES.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/BKPM POLICY INVESTMENT IN RENEWABLES.md,BKPM POLICY INVESTMENT IN RENEWABLES.md,ab85fc60198360a573fd79d4c57f2f4b,560,1747835348.5449848,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/BKPM POLICY INVESTMENT IN RENEWABLES.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Baker McKenzie - Indonesia Government Puts the Squeeze on Renewable Energy Tariffs.md,Baker McKenzie - Indonesia Government Puts the Squeeze on Renewable Energy Tariffs.md,d4b0d276458641bf2079f4f80658c1c6,622,1747835348.1428936,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Baker McKenzie - Indonesia Government Puts the Squeeze on Renewable Energy Tariffs.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Bankability Concerns over PPAs.md,Bankability Concerns over PPAs.md,bea97ab9feb17af864ef5a8c6e08e9e9,541,1747835347.7679858,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Bankability Concerns over PPAs.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Blackstone Explores Infrastructure Business Amid Record Year for These Funds.md,Blackstone Explores Infrastructure Business Amid Record Year for These Funds.md,3da37a7e45f7a26b3f98d55b413c0d13,8968,1747835347.8145819,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Blackstone Explores Infrastructure Business Amid Record Year for These Funds.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Canadian pension funds buy Chicago Skyway for $2.8 billion.md,Canadian pension funds buy Chicago Skyway for $2.8 billion.md,c2948e6a489828d3529b799759e759ce,4901,1747835347.7494364,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Canadian pension funds buy Chicago Skyway for $2.8 billion.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Clean Energy Investment 2016  Bloomberg New Energy Finance.md,Clean Energy Investment 2016  Bloomberg New Energy Finance.md,b44b637a0a139e2cf80e3445e145095d,20094,1747835347.921018,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Clean Energy Investment 2016  Bloomberg New Energy Finance.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Concurso ISOLUX.md,Concurso ISOLUX.md,7a72c97ad212fb133dcc508356881dc5,241,1747835348.3715422,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/WINDS OF CHANGE/Concurso ISOLUX.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Consenso del Mercado - El Estado nacionalizará ocho autopistas de peaje en quiebra.md,Consenso del Mercado - El Estado nacionalizará ocho autopistas de peaje en quiebra.md,839535b90140ee6734c49216b3de24c6,8959,1747835347.9616985,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Consenso del Mercado - El Estado nacionalizará ocho autopistas de peaje en quiebra.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Consultants take billions from foreign aid budget.md,Consultants take billions from foreign aid budget.md,361aefefd56e5ae41c98d85f23abbe4e,37393,1747835348.5136201,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Consultants take billions from foreign aid budget.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Contract botch sired Southern rail chaos.md,Contract botch sired Southern rail chaos.md,02d05927cf04e646c90131b64f353689,3400,1747835348.625372,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Contract botch sired Southern rail chaos.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Conversación Jaka.md,Conversación Jaka.md,4ec710262016786dc86b168f14860239,778,1747835347.695674,triaged,/Users/jose/Documents/Obsidian/Ever-curated/triage/Conversación Jaka.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Cómo crece poco la PTF en el mundo_España.md,Cómo crece poco la PTF en el mundo_España.md,3e63379afd5f9a13c60f316218d7d9e7,8913,1747835347.7149467,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Cómo crece poco la PTF en el mundo_España.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/D.C. Clean Rivers Project aims for green infrastructure but preserving some tunneling.md,D.C. Clean Rivers Project aims for green infrastructure but preserving some tunneling.md,19c20918f7992024f6e650550925b31d,4631,1747835348.5573263,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/D.C. Clean Rivers Project aims for green infrastructure but preserving some tunneling.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Developers look beyond Indonesia's FIT with bilateral PPAs.md,Developers look beyond Indonesia's FIT with bilateral PPAs.md,4415d697086a37b3d0fbf74f998cc028,7255,1747835348.28532,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Developers look beyond Indonesia's FIT with bilateral PPAs.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/EIU Industries 2017 outlook.md,EIU Industries 2017 outlook.md,7834fb54afa292335046a8520c3ebbff,800,1747835348.376213,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/EIU Industries 2017 outlook.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/EJEMPLO DE TERM SHEET PPA - Renovables en Argentina.md,EJEMPLO DE TERM SHEET PPA - Renovables en Argentina.md,3ee308076d00bd6b410171d404d50f1b,1192,1747835348.046069,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/EJEMPLO DE TERM SHEET PPA - Renovables en Argentina.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/EUROSTAT - Statistical treatment of PPPs.md,EUROSTAT - Statistical treatment of PPPs.md,68c45f53983d8fa0c5a0b8148faa50c5,1622,1747835348.6902838,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/EUROSTAT - Statistical treatment of PPPs.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/El Consell adjudica dos contratos para rediseñar las concesiones caducadas de autobús.md,El Consell adjudica dos contratos para rediseñar las concesiones caducadas de autobús.md,7dd9e512ea517b67af3989f2707f9cd1,12482,1747835347.8371623,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/El Consell adjudica dos contratos para rediseñar las concesiones caducadas de autobús.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/El rescate de las radiales irá a los tribunales el Estado no pagará ni la mitad de lo que piden las concesionarias.md,El rescate de las radiales irá a los tribunales el Estado no pagará ni la mitad de lo que piden las concesionarias.md,c3f38775fd3fb4c1f79897abf21080a6,36635,1747835348.0384808,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/El rescate de las radiales irá a los tribunales el Estado no pagará ni la mitad de lo que piden las concesionarias.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Equis and PLN sign 60MW wind PPA.md,Equis and PLN sign 60MW wind PPA.md,a79a83c5e4cfe72dd4d4fe663eb3eeb8,414,1747835348.1948485,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Equis and PLN sign 60MW wind PPA.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Eu clean energy initiative.md,Eu clean energy initiative.md,2ba6a102731c963fd5549fb9e3927272,317,1747835348.3670464,triaged,/Users/jose/Documents/Obsidian/Ever-curated/triage/Eu clean energy initiative.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/FONDOS - OPORTUNIDADES.md,FONDOS - OPORTUNIDADES.md,581c490969b3064d1136e18ef2cd7574,1302,1747835347.6503656,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/FONDOS - OPORTUNIDADES.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Fwd The Economist Espresso via e-mail for Friday February 10th.md,Fwd The Economist Espresso via e-mail for Friday February 10th.md,506cf8b66cc1856349f2854bbcf38c0c,13816,1747835348.185196,triaged,/Users/jose/Documents/Obsidian/Ever-curated/triage/Fwd The Economist Espresso via e-mail for Friday February 10th.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/GuarantCo - Home.md,GuarantCo - Home.md,0f9bb43081f48726ee54e62d0ccad410,5310,1747835347.9870057,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/GuarantCo - Home.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Hyundai Heavy Gets $700 Million Deal to Build 10 Ships for Iran Shipping Lines.md,Hyundai Heavy Gets $700 Million Deal to Build 10 Ships for Iran Shipping Lines.md,07498ebda2bc662f9eb8c983b463b75d,4121,1747835347.5659811,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Hyundai Heavy Gets $700 Million Deal to Build 10 Ships for Iran Shipping Lines.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/ICE President Tim Broyd welcomes shared standards for construction costs  Institution of Civil Engineers.md,ICE President Tim Broyd welcomes shared standards for construction costs  Institution of Civil Engineers.md,d685922b14d25dc5169b83a1bfab71ef,33900,1747835347.591311,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/WINDS OF CHANGE/ICE President Tim Broyd welcomes shared standards for construction costs  Institution of Civil Engineers.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/IEA - Indonesia summary of power regulations.md,IEA - Indonesia summary of power regulations.md,c9637fa584152e0eecf49c29b5e31350,11703,1747835348.1366758,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/IEA - Indonesia summary of power regulations.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/IESE Webinar - the rise of the machines.md,IESE Webinar - the rise of the machines.md,38768cb38ff8d79b17ff315861d36afa,422,1747835348.6145728,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/IESE Webinar - the rise of the machines.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/IMF praises Spain for ‘impressive’ recovery.md,IMF praises Spain for ‘impressive’ recovery.md,d99106fb17abbb87e0df75f23909e8fa,16232,1747835348.2639136,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/IMF praises Spain for ‘impressive’ recovery.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/IRENA report - Auctions summary.md,IRENA report - Auctions summary.md,1da8340559405f3a3ca1071a859f4647,1013,1747835347.793875,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/IRENA report - Auctions summary.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Import tariff hikes dent Indonesian consumption.md,Import tariff hikes dent Indonesian consumption.md,d3bd3d63b02394b7c37e4cc8cd193404,19480,1747835347.7397795,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Import tariff hikes dent Indonesian consumption.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Independent evaluation of the Investment Plan (EUROPEAN FUND FOR STRATEGIC INVESTMENTS).md,Independent evaluation of the Investment Plan (EUROPEAN FUND FOR STRATEGIC INVESTMENTS).md,4adfdc71ce94972ca82e3c5069b4e7d7,4714,1747835347.7638159,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Independent evaluation of the Investment Plan (EUROPEAN FUND FOR STRATEGIC INVESTMENTS).md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Indonesia solar.md,Indonesia solar.md,3669ad1eb994f5420c9da7c4a8cb9405,225,1747835348.4879124,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Indonesia solar.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Indonesia’s power target increasingly far-fetched - FT.md,Indonesia’s power target increasingly far-fetched - FT.md,fdaa4c619f30e10c1a59a7df6f8b8b09,450,1747835348.641786,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Indonesia’s power target increasingly far-fetched - FT.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Indonesia’s power target increasingly far-fetched.md,Indonesia’s power target increasingly far-fetched.md,c1ed92fa10aa666b36fd1a4ffcb56f5d,24561,1747835347.8626065,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Indonesia’s power target increasingly far-fetched.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Italian Utility Enel Acquires Energy Storage Specialist Demand Energy  Greentech Media.md,Italian Utility Enel Acquires Energy Storage Specialist Demand Energy  Greentech Media.md,2efe4b9742d779bb61df8c50623f94a2,25931,1747835348.6812854,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Italian Utility Enel Acquires Energy Storage Specialist Demand Energy  Greentech Media.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/LEGAL ANALYSIS - New SOLAR Regulation Rekindles Indonesia’s Solar Power Potential  Lexology.md,LEGAL ANALYSIS - New SOLAR Regulation Rekindles Indonesia’s Solar Power Potential  Lexology.md,6caa8f56c2ec58fa8e7f64c7a15afdd2,18200,1747835348.8856475,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/LEGAL ANALYSIS - New SOLAR Regulation Rekindles Indonesia’s Solar Power Potential  Lexology.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Las inesperadas consecuencias del transporte gratuito en Tallin - ecomovilidad.net Mejor penalizar coches que hacer el transporte público gratuito.md,Las inesperadas consecuencias del transporte gratuito en Tallin - ecomovilidad.net Mejor penalizar coches que hacer el transporte público gratuito.md,405b2106e82a163d52b5369445c1125a,8936,1747835348.5408707,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Las inesperadas consecuencias del transporte gratuito en Tallin - ecomovilidad.net Mejor penalizar coches que hacer el transporte público gratuito.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Latin America is set to become a leader in alternative energy.md,Latin America is set to become a leader in alternative energy.md,0eeee955a0ce3924906bec151dd3d46b,5939,1747835348.7310956,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Latin America is set to become a leader in alternative energy.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Lex Europe Banco Popular the pain in Spain.md,Lex Europe Banco Popular the pain in Spain.md,fd042dda4ea75cee1d93b64ecb0471f5,25844,1747835348.7513475,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Lex Europe Banco Popular the pain in Spain.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/List of Hydro projects.md,List of Hydro projects.md,77f6c5fa04138c4c19dbe141570daded,467,1747835347.754007,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/List of Hydro projects.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Los que sí ganaron con las radiales.md,Los que sí ganaron con las radiales.md,9c445b745eff6284ead98b3efa7a107a,25017,1747835348.8371658,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Los que sí ganaron con las radiales.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Mapa Radiación Anual Indonesia.md,Mapa Radiación Anual Indonesia.md,116d815f1cfa66d4c1da7ee9d14d5dc1,650,1747835348.3186953,triaged,/Users/jose/Documents/Obsidian/Ever-curated/triage/Mapa Radiación Anual Indonesia.md,completed,2025-10-18 11:35:36
